tags,discription,price,title,Title,img,url
"IC (Integrated Circuits),Optocoupler",,Rs.90.00,6N136,6N136,,http://scionelectronics.com/product/6n136/
"Lighting,Torch Bulb",,Rs.25.00,6V Small Light Bead Bulb,6V Small Light Bead Bulb,http://scionelectronics.com/wp-content/uploads/2017/12/3V-6V-Small-Light-Bead-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/6v-small-light-bead-bulb/
5 Pin,,Rs.45.00,6V Relay (Local),6V Relay (Local),http://scionelectronics.com/wp-content/uploads/2016/12/5Pin-6V-Relay-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/6v/
"5 Pin,Relays",,Rs.60.00,6V Relay,6V Relay,http://scionelectronics.com/wp-content/uploads/2017/12/5-Pin6V-Relay-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/6v-relay/
"DC Motors,6V 2400RPM DC Motor Scion","Rotation: CCW,Rated Speed: 2400RPM,RPM-Rated voltage: DC 6V,Thread hole diameter: 2mm/0.08″,Shaft size: 6 x 2mm / 0.24″ x 0.08″(H*D),Body size (Not include shaft): 34 x 25mm / 1.3″ x 18″(D*H)",Rs.220.00,6V 2400rpm DC Motor,6V 2400rpm DC Motor,http://scionelectronics.com/wp-content/uploads/2015/08/6V-2400RPM-DC-Motor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/6v-2400rpm-dc-motor/
Others,,Rs.15.00,6mm x 3mm 2 Pin MIC Capsule Electret Condenser Microphone (Local),6mm x 3mm 2 Pin MIC Capsule Electret Condenser Microphone (Local),http://scionelectronics.com/wp-content/uploads/2017/05/6mmx3mm-2-Pin-MIC-Capsule-Electret-Condenser-Microphone-Local-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/5-7mm-x-7mm-2-pin-mic-capsule-electret-condenser-microphone-local/
"3D Printer & CNC Accessories,Belts",,Rs.240.00,6mm Width GT2 Timing Belt For 3D Printer (1m),6mm Width GT2 Timing Belt For 3D Printer (1m),http://scionelectronics.com/wp-content/uploads/2016/08/5-meter-197inch-6mm-Width-GT2-Timing-Belt-For-3D-Printer-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/5-meter-197-6mm-width-gt2-timing-belt-for-3d-printer/
Ocsillator Crystals,,Rs.11.00,6MHz,6MHz,http://scionelectronics.com/wp-content/uploads/2016/12/Crystal-6Mhz-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/6mhz/
"2W, 5%,Resistors",,Rs.3.00,68Ω 5%  Axial,68Ω 5%  Axial,http://scionelectronics.com/wp-content/uploads/2017/01/2.0W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/68%cf%89-5-axial/
"IC (Integrated Circuits),Inverter/Gate",,Rs.20.00,74HC08AP (7408) SMD,74HC08AP (7408) SMD,,http://scionelectronics.com/product/74hc08ap-7408-smd/
"5W, 5%,Resistors",,Rs.10.00,68Ω (Local),68Ω (Local),http://scionelectronics.com/wp-content/uploads/2017/01/5.0W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/68%cf%89-3/
"1/2W, 5%,Resistors",,Rs.0.75,68Ω,68Ω,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/68%cf%89-4/
"1W, 5%",,Rs.1.25,68Ω,68Ω,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/68%cf%89-2/
"1/4W, 5%",,Rs.0.25,68Ω,68Ω,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/68%cf%89/
"Flip-Flop,IC (Integrated Circuits)",,Rs.95.00,74HC107N (74107),74HC107N (74107),http://scionelectronics.com/wp-content/uploads/2017/05/74HC107N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc107n/
"IC (Integrated Circuits),Regulator",,Rs.195.00,74ALVC164245D,74ALVC164245D,,http://scionelectronics.com/product/74alvc164245d/
"IC (Integrated Circuits),Inverter/Gate",,Rs.50.00,74HC08D (7408),74HC08D (7408),,http://scionelectronics.com/product/74hc08d-7408/
"IC (Integrated Circuits),Inverter/Gate",,Rs.20.00,74HC08AP (7408) DIP,74HC08AP (7408) DIP,http://scionelectronics.com/wp-content/uploads/2017/05/0412H-74HC08AP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc08/
"IC (Integrated Circuits),Inverter/Gate",,Rs.28.00,74AC10P (7410),74AC10P (7410),http://scionelectronics.com/wp-content/uploads/2017/05/74AC10P-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74ac10p/
"IC (Integrated Circuits),Inverter/Gate",,Rs.20.00,74HC04D DIP (7404),74HC04D DIP (7404),,http://scionelectronics.com/product/74hc04d-2/
PCBs,,Rs.95.00,741 Stereo Pre-Amplifier PCB (Local),741 Stereo Pre-Amplifier PCB (Local),,http://scionelectronics.com/product/741-stereo-pre-amplifier-pcb-local/
"IC (Integrated Circuits),Inverter/Gate",,Rs.30.00,74HC04D (7404),74HC04D (7404),http://scionelectronics.com/wp-content/uploads/2017/05/74HC04D-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc04d/
"IC (Integrated Circuits),Inverter/Gate",,Rs.18.00,74HC00N (7400),74HC00N (7400),http://scionelectronics.com/wp-content/uploads/2017/05/74HC00N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc00/
"Digital Counter,IC (Integrated Circuits)",,Rs.37.00,74F163APC (74163),74F163APC (74163),http://scionelectronics.com/wp-content/uploads/2017/05/74F163APC-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74f163apc/
"Decoder/Driver/Demultiplexer,IC (Integrated Circuits)",,Rs.30.00,74AC138P (74138),74AC138P (74138),http://scionelectronics.com/wp-content/uploads/2017/05/74AC138P-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74ac138p/
"Adder/Comparator,IC (Integrated Circuits)",,Rs.39.00,7485N,7485N,http://scionelectronics.com/wp-content/uploads/2017/05/7485N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7485n/
"DC Motors,Motors","Motor length: 20mm,Motor diameter: 7mm,Shaft diameter: 1mm,Voltage: Between 3V and 4.2V",Rs.215.00,720 Hollow Cup Motor,720 Hollow Cup Motor,http://scionelectronics.com/wp-content/uploads/2018/02/720-Hollow-Cup-Motor-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/720-hollow-cup-motor/
"Jumper,Wires",,Rs.65.00,70cm 4 Pin Female to Female Jumper Wire Dupont Cable for 3D Printer,70cm 4 Pin Female to Female Jumper Wire Dupont Cable for 3D Printer,http://scionelectronics.com/wp-content/uploads/2018/04/70cm-4-Pin-Female-to-Female-Jumper-Wire-Dupont-Cable-for-3D-Printer-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/70cm-4-pin-female-to-female-jumper-wire-dupont-cable-for-3d-printer/
"Jumper,Wires",,Rs.50.00,70cm 3 Pin Female to Female Jumper Wire Dupont Cable for 3D Printer,70cm 3 Pin Female to Female Jumper Wire Dupont Cable for 3D Printer,http://scionelectronics.com/wp-content/uploads/2018/05/70cm-3-Pin-Female-to-Female-Jumper-Wire-Dupont-Cable-for-3D-Printer-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/70cm-3-pin-female-to-female-jumper-wire-dupont-cable-for-3d-printer/
"Jumper,Wires",,Rs.35.00,70cm 2 Pin Female to Female Jumper Wire Dupont Cable for 3D Printer,70cm 2 Pin Female to Female Jumper Wire Dupont Cable for 3D Printer,http://scionelectronics.com/wp-content/uploads/2018/04/70cm-2-Pin-Female-to-Female-Jumper-Wire-Dupont-Cable-for-3D-Printer-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/70cm-2-pin-female-to-female-jumper-wire-dupont-cable-for-3d-printer/
"Laser,Sensors & Modules",,Rs.70.00,70045 Adjustable Laser Dot Diode 650nm 6mm 5V 5mW,70045 Adjustable Laser Dot Diode 650nm 6mm 5V 5mW,http://scionelectronics.com/wp-content/uploads/2017/09/70045-Adjustable-Laser-Dot-Diode-650nm-6mm-5V-5mW-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/70045-adjustable-laser-dot-diode-650nm-6mm-5v-5mw/
"Batteries & Chargers,Chargers","Input voltage: AC 100V-240V,Balance charge current: 850mA,Max charger current: 3*800mA,Display: 3x Bicolor LED,Power plug: US Plug,Display: Green & Red LED,Case material: ABS,Dimension: 90x55x35mm/3.5×2.2×1.4inch,Main color: Black",Rs.990.00,7.4V 11.1V AC 110V~220V B3 2S 3S RC Lipo Battery Balance Compact Charger EU Plug,7.4V 11.1V AC 110V~220V B3 2S 3S RC Lipo Battery Balance Compact Charger EU Plug,http://scionelectronics.com/wp-content/uploads/2016/07/7.4V-11.1V-AC-110V220V-B3-2S-3S-RC-Lipo-Battery-Balance-Compact-Charger-EU-Plug-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7-4v-11-1v-ac-110v220v-b3-2s-3s-rc-lipo-battery-balance-compact-charger-eu-plug/
"IC (Integrated Circuits),Regulator",,Rs.6.00,78L05,78L05,http://scionelectronics.com/wp-content/uploads/2017/06/78L05-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/78l05/
"Boards,Dot,Imported",,Rs.75.00,7x9cm Single Side Fiber Glass GREEN Dot Board Prototype PCB Universal Board,7x9cm Single Side Fiber Glass GREEN Dot Board Prototype PCB Universal Board,http://scionelectronics.com/wp-content/uploads/2017/12/7x9-cm-Single-Side-Fiber-Glass-GREEN-Board-Prototype-PCB-Universal-Board-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7x9cm-single-side-fiber-glass-green-dot-board-prototype-pcb-universal-board/
"Boards,Dot,Imported",,Rs.35.00,7x9cm Single Side Fiber Glass Dot Board Prototype PCB Universal Board,7x9cm Single Side Fiber Glass Dot Board Prototype PCB Universal Board,http://scionelectronics.com/wp-content/uploads/2017/12/7x9cm-Single-Side-Fiber-Glass-Board-Prototype-PCB-Universal-Board-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7x9cm-single-side-fiber-glass-dot-board-prototype-pcb-universal-board/
"Decoder/Driver/Demultiplexer,IC (Integrated Circuits)",,Rs.30.00,74S138 (74138),74S138 (74138),http://scionelectronics.com/wp-content/uploads/2017/05/74S138-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74s138/
"Adder/Comparator,IC (Integrated Circuits)",,Rs.39.00,74LS85,74LS85,http://scionelectronics.com/wp-content/uploads/2017/05/74LS85-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74ls85/
Couplings,,Rs.320.00,7X7MM Silver CNC Stepper Motor Shaft Coupling Coupler for Encoder,7X7MM Silver CNC Stepper Motor Shaft Coupling Coupler for Encoder,http://scionelectronics.com/wp-content/uploads/2016/07/6.35mm-to-10mm-Silver-CNC-Stepper-Motor-Shaft-Coupling-Coupler-for-Encoder-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7x7mm-silver-cnc-stepper-motor-shaft-coupling-coupler-for-encoder/
N-Channel MOSFET,,Rs.40.00,7N60C,7N60C,http://scionelectronics.com/wp-content/uploads/2017/01/7N60C-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7n60/
"Resistors,Varistor",,Rs.6.00,7D270K Metal Oxide Varistor,7D270K Metal Oxide Varistor,http://scionelectronics.com/wp-content/uploads/2017/01/7D220K-Metal-Oxide-Varistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7d270k-metal-oxide-varistor/
"Resistors,Varistor",,Rs.6.00,7D220K Metal Oxide Varistor,7D220K Metal Oxide Varistor,http://scionelectronics.com/wp-content/uploads/2017/01/7D220K-Metal-Oxide-Varistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/7d220k-metal-oxide-varistor/
"IC (Integrated Circuits),Mux/Demux",,Rs.24.00,74S157N (74157),74S157N (74157),http://scionelectronics.com/wp-content/uploads/2017/05/74S157N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74s157n/
"Bus Transceiver,IC (Integrated Circuits)",,Rs.26.00,74HC245N (74245),74HC245N (74245),,http://scionelectronics.com/product/74hc245n/
"Digital Counter,IC (Integrated Circuits)",,Rs.68.00,74HCT162N (74162),74HCT162N (74162),http://scionelectronics.com/wp-content/uploads/2017/05/74HCT162N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hct162n/
"Decoder/Driver/Demultiplexer,IC (Integrated Circuits)",,Rs.95.00,74HC154AP (74154),74HC154AP (74154),http://scionelectronics.com/wp-content/uploads/2017/05/74HC154AP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc154ap/
"Buffer/ Register,IC (Integrated Circuits)",,Rs.120.00,74LS224N (74244),74LS224N (74244),,http://scionelectronics.com/product/74ls224n/
"Digital Counter,IC (Integrated Circuits)",,Rs.64.00,74HCT160N (74160),74HCT160N (74160),http://scionelectronics.com/wp-content/uploads/2017/05/74HCT160N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hct160n/
"IC (Integrated Circuits),Inverter/Gate",,Rs.20.00,74HC86 (7486),74HC86 (7486),,http://scionelectronics.com/product/74hc86/
"Flip-Flop,IC (Integrated Circuits)",,Rs.48.00,74HC74N (7474),74HC74N (7474),http://scionelectronics.com/wp-content/uploads/2017/05/74HC74N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc74n/
"Buffer/ Register,IC (Integrated Circuits)",,Rs.90.00,74HC540A (74540),74HC540A (74540),http://scionelectronics.com/wp-content/uploads/2017/05/74HC540A-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/74hc540a/
"IC (Integrated Circuits),Inverter/Gate",,Rs.25.00,74HC14N (7414),74HC14N (7414),,http://scionelectronics.com/product/74hc14/
"5W, 5%,Resistors",,Rs.10.00,8.2Ω (Local),8.2Ω (Local),http://scionelectronics.com/wp-content/uploads/2017/01/5.0W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2%cf%89-3/
"1/2W, 5%,Resistors",,Rs.0.75,8.2Ω,8.2Ω,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2%cf%89-4/
"1/4W, 5%",,Rs.0.25,8.2M,8.2M,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2-m/
"1W, 5%",,Rs.1.25,8.2Ω,8.2Ω,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/8-2%cf%89-2/
"1/4W, 5%",,Rs.0.25,8.2Ω,8.2Ω,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2%cf%89/
"0805,Inductors,SMD",,Rs.1.75,8.2uH 0805,8.2uH 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2uh-0805/
"Capacitors,Ceramic Disc",,Rs.0.50,8.2pF 50V,8.2pF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Ceramic-Disc-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2pf-50v/
"1/2W, 5%,Resistors",,Rs.0.75,8.2M,8.2M,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2m-2/
"1W, 5%,Resistors",,Rs.1.75,8.2M,8.2M,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/8-2m/
"1W, 5%",,Rs.1.25,8.2kΩ,8.2kΩ,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/8-2k%cf%89/
"1/2W, 5%,Resistors",,Rs.0.75,8.2k,8.2k,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2k-2/
"1/4W, 5%",,Rs.0.25,8.2k,8.2k,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-2k/
"Sensors & Modules,Touch","On-board TTP226 capacitive touch induction IC,On-board 8-way level indicator,Working voltage: 2V to 5.5V DC,Adjustable output mode, key output mode, longest time and fast/low power output,PCB board size: 47.5mm x 46mm",Rs.290.00,8 Way Capacitive Touch Sensor Module,8 Way Capacitive Touch Sensor Module,http://scionelectronics.com/wp-content/uploads/2017/10/8-Way-Capacitive-Touch-Sensor-Module-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-way-capacitive-touch-sensor-module/
"Connectors,Wire Connector",,,8 Pin Wire Connector and Socket 2.54mm,8 Pin Wire Connector and Socket 2.54mm,http://scionelectronics.com/wp-content/uploads/2017/12/8-pin-wire-connector-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/wire-connector-and-socket-8-pin-2-54mm/
"IC,IC & Zif Sockets",,Rs.3.50,8 Pin IC Socket,8 Pin IC Socket,http://scionelectronics.com/wp-content/uploads/2016/12/IC-Socket-8Pin-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-pin-ic-socket/
"0805,Inductors,SMD",,Rs.2.00,82nH 0805,82nH 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/82nh-0805/
"DIP,Switches",,Rs.30.00,8 Pin Dip Switch,8 Pin Dip Switch,http://scionelectronics.com/wp-content/uploads/2016/12/DIP-Switch-8-Pin-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-pin/
Others,,Rs.100.00,"8 Ohm, 3W 2.5 Inch Speaker (Local)","8 Ohm, 3W 2.5 Inch Speaker (Local)",http://scionelectronics.com/wp-content/uploads/2018/06/8-Ohm3W-Speaker-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-ohm-3w-speaker-local/
Others,,Rs.50.00,"8 Ohm, 0.5W 2 Inch Speaker (Local)","8 Ohm, 0.5W 2 Inch Speaker (Local)",http://scionelectronics.com/wp-content/uploads/2018/05/8-Ohm0.5W-Speaker-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8-ohm-0-5w-speaker-local/
"1/4W, 5%",,Rs.0.25,82k,82k,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/82k/
"Batteries & Chargers,Chargers","Input: 100-240V 50/60Hz,Output: 2.4V DC 600mA,AA 150mA * 2 (or 4, 6, 8),AAA 100mA * 2 (or 4, 6, 8)","Rs.1,960.00",8 AA/AAA Battery Power Charger EU Plug,8 AA/AAA Battery Power Charger EU Plug,http://scionelectronics.com/wp-content/uploads/2016/04/8-AA-AAA-Battery-Power-Charger-EU-Plug-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/8-aaaaa-battery-power-charger-eu-plug/
"Capacitors,Ceramic Disc",,Rs.0.50,82pF 50V,82pF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Ceramic-Disc-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/82pf-50v/
"1W, 5%",,Rs.1.25,82kΩ,82kΩ,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/82k%cf%89/
"50V,Capacitors,Mylar Dipped",,Rs.2.00,823 – 0.082uF 50V,823 – 0.082uF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/823-0-082uf-50v/
"50V,Capacitors,Mylar Dipped",,Rs.1.00,822 – 0.0082uF 50V,822 – 0.0082uF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/822-0-0082uf-50v/
"100V,Capacitors,Mylar Dipped",,Rs.6.50,822 – 0.0082uF 100V Mylar Dipped Capacitor,822 – 0.0082uF 100V Mylar Dipped Capacitor,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/822-0-0082uf-100v-mylar-dipped-capacitor/
"Capacitors,Ceramic Disc",,Rs.0.50,820pF 50V,820pF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Ceramic-Disc-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/820pf-50v/
"1/2W, 5%,Resistors",,Rs.0.75,820Ω,820Ω,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/820%cf%89-3/
"1W, 5%",,Rs.1.25,820Ω,820Ω,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/820%cf%89-2/
"1/4W, 5%",,Rs.0.25,820Ω,820Ω,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/820%cf%89/
"0805,Inductors,SMD",,Rs.1.50,820nH 0805,820nH 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/820nh-0805/
"1W, 5%",,Rs.1.25,820kΩ,820kΩ,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/820k%cf%89/
"1/2W, 5%,Resistors",,Rs.0.75,820k,820k,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/820k/
"1/4W, 5%",,Rs.0.25,820k,820k,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/820-k/
"1/2W, 5%,Resistors",,Rs.0.75,82k,82k,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/82k-2/
"0805,Resistors,SMD",,Rs.0.25,82 Ohm 0805,82 Ohm 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Resistor-0805-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/82-ohm-0805/
"Sensors & Modules,Vibration","Dimensions: 10x45x15mm,Main chip: LM393, vibrating probe,Working voltage: DC 3-5V",Rs.800.00,801S Vibration / Shock Sensor With Sensitivity Adjustable Output,801S Vibration / Shock Sensor With Sensitivity Adjustable Output,http://scionelectronics.com/wp-content/uploads/2018/06/801S-Vibration-Shock-Sensor-With-Sensitivity-Adjustable-Output-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/801s-vibration-shock-sensor-with-sensitivity-adjustable-output/
"Sensors & Modules,Vibration","Product Number: 801S,Dimensions: 9.0*9.15mm,Extremely wide range of vibration detection,Direction to limit,60,000,000 vibration,Special gold-plated to ensure the surface of (pin) Low loss, sensitivity by the circuit to adjust",Rs.390.00,801S Highly Sensitive Vibration Sensor,801S Highly Sensitive Vibration Sensor,http://scionelectronics.com/wp-content/uploads/2018/06/801S-Highly-Sensitive-Vibration-Sensor-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/801s-highly-sensitive-vibration-sensor/
Others,,Rs.16.00,9*7mm With Pin Capacitive Electret Condenser MIC Unit Microphone 52DB,9*7mm With Pin Capacitive Electret Condenser MIC Unit Microphone 52DB,http://scionelectronics.com/wp-content/uploads/2017/10/9x7mm-With-Pin-Capacitive-Electret-Condenser-MIC-Unit-Microphone-52DB-2-Scion-Electronics-Sri-Lanka.jpg.jpg,http://scionelectronics.com/product/97mm-with-pin-capacitive-electret-condenser-mic-unit-microphone-52db/
"Connectors,Wire Connector",,Rs.45.00,9 pin Wire Connector and Socket 2.54mm,9 pin Wire Connector and Socket 2.54mm,http://scionelectronics.com/wp-content/uploads/2017/07/9-pin-Wire-Connector-and-Socket-2.54mm-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/9-pin-wire-connector-and-socket-2-54mm/
"3D Printer & CNC Accessories,Couplings",,Rs.320.00,8X8MM  Silver CNC Stepper Motor Shaft Coupling Coupler for Encoder,8X8MM  Silver CNC Stepper Motor Shaft Coupling Coupler for Encoder,http://scionelectronics.com/wp-content/uploads/2016/07/6.35mm-to-10mm-Silver-CNC-Stepper-Motor-Shaft-Coupling-Coupler-for-Encoder-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8x8mm-silver-cnc-stepper-motor-shaft-coupling-coupler-for-encoder/
"Connectors,Others",,Rs.30.00,9 pin PCB Mount Serial Port Male,9 pin PCB Mount Serial Port Male,http://scionelectronics.com/wp-content/uploads/2016/08/9-pin-PCB-Mount-Serial-Port-Male-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/9-pin-pcb-mount-serial-port-male/
"Connectors,Others",,Rs.30.00,9 pin PCB Mount Serial Port Female,9 pin PCB Mount Serial Port Female,http://scionelectronics.com/wp-content/uploads/2016/08/9-pin-PCB-Mount-Serial-Port-Female-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/9-pin-pcb-mount-serial-port-female/
"Boards,Dot,Imported",,Rs.120.00,8x12cm Single Side Fiber Glass GREEN Dot Board Prototype PCB Universal Board,8x12cm Single Side Fiber Glass GREEN Dot Board Prototype PCB Universal Board,http://scionelectronics.com/wp-content/uploads/2017/12/8x12-cm-Single-Side-Fiber-Glass-GREEN-Board-Prototype-PCB-Universal-Board-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8x12cm-single-side-fiber-glass-green-dot-board-prototype-pcb-universal-board/
"3D Printer & CNC Accessories,Couplings",,Rs.250.00,8x10mm  Silver CNC Stepper Motor Shaft Coupling Coupler for Encoder,8x10mm  Silver CNC Stepper Motor Shaft Coupling Coupler for Encoder,http://scionelectronics.com/wp-content/uploads/2016/07/6.35mm-to-10mm-Silver-CNC-Stepper-Motor-Shaft-Coupling-Coupler-for-Encoder-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8x10mm-silver-cnc-stepper-motor-shaft-coupling-coupler-for-encoder/
Ocsillator Crystals,,Rs.11.00,8MHz,8MHz,http://scionelectronics.com/wp-content/uploads/2016/12/Crystal-8MHz-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/8mhz/
